1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
38;ExcessiveMethodLength ; 0.0268615884743828 ; ; 0.391330564540499 ; ; 0.295064245758389 ; ; 0.335471048636396 ; ; 0.127760794226415 ; ; 0.1721288705073 ; ; 0.333640794170758 ; ; 0.391025910739189 ; *; 0.390120573150289 ; ; 0.361324873617509 ; *
39;ExcessiveClassLength ; 0.0581183565088301 ; ; 0.470813919713017 ; ; 0.437013493994396 ; ; 0.338543635367991 ; ; 0.187063944031802 ; ; 0.136499771399233 ; ; 0.193591588101528 ; ; 0.289879336700083 ; ; 0.550191458100306 ; ; 0 ; 
40;ExcessiveParameterList ; 0.0775820078799307 ; ; 0 ; ; 0.31140326066645 ; ; 0.356653035034777 ; ; 0.243154630435774 ; ; 0 ; ; 0.18368192185954 ; ; 0 ; ; 0.53134651354611 ; ; 0.0537077132588466 ; 
41;ExcessivePublicCount ; 0.0669835204411264 ; ; 0.349530813210351 ; ; 0.590717619092953 ; ; 0.349405442042555 ; ; 0.157256039631899 ; ; 0.125749881165389 ; ; 0.191538608916232 ; ; 0 ; ; 0.488619057268776 ; ; 0 ; 
42;TooManyFields ; 0.0744336555155202 ; ; 0.427114501018799 ; ; 0 ; ; 0.44149035639938 ; ; 0.28062094131302 ; ; 0.308597579267854 ; ; 0.146025347801561 ; ; 0.104272617964981 ; ; 0.355992128812473 ; ; 0 ; 
43;TooManyMethods ; 0.165282111172959 ; ; 0.289554252006895 ; ; 0.590717619092953 ; ; 0.424119495919395 ; ; 0.191006236852607 ; ; 0.118030459107011 ; ; 0.130367013387616 ; ; 0.104272617964981 ; ; 0.510579114507783 ; ; 0 ; 
44;TooManyPublicMethods ; 0.0640891374213093 ; ; 0.375234736940144 ; ; 0.287854782476038 ; ; 0.350004956646033 ; ; 0.272516429977858 ; ; 0.138484932218604 ; ; 0.092669335300482 ; ; 0.104272617964981 ; ; 0.468700307781437 ; ; 0.149572083802891 ; 
45;ExcessiveClassComplexity ; 0.0634394813987096 ; ; 0.455328199848113 ; ; 0.189033683471446 ; ; 0.359394002731364 ; ; 0.230365851906221 ; ; 0.191719822447743 ; ; 0.163806045482847 ; ; 0.26945135441171 ; ; 0.47863718718906 ; ; 0.189435906161379 ; *
46;NumberOfChildren ; 0.07835822049027 ; ; 0 ; ; 0 ; ; 0.326915517561126 ; ; 0.15425697832859 ; ; 0.105550442671937 ; ; 0.184759818918685 ; ; 0 ; ; 0.386703552882072 ; ; 0.0478465691680951 ; 
47;DepthOfInheritance ; 0 ; ; 0 ; ; 0 ; ; 0 ; ; 0.0428687133512884 ; ; 0 ; ; 0 ; ; 0 ; ; 0 ; ; 0 ; 
48;CouplingBetweenObjects ; 0.0957330048966681 ; ; 0 ; ; 0 ; ; 0.201532313440552 ; ; 0.236157566675091 ; ; 0.279175411342488 ; *; 0.113380027917693 ; ; 0.104272617964981 ; ; 0.403153633833766 ; ; 0.139330117698655 ; 
49;DevelopmentCodeFragment ; 0.0557121399016504 ; ; 0.403344923036066 ; ; 0.444984236216756 ; ; 0.261320200961251 ; ; 0.297251152934716 ; ; 0.14867750315819 ; ; 0.127489504830552 ; ; 0 ; ; 0.405215060749968 ; ; 0 ; 
50;UnusedPrivateField ; 0.0972357436603143 ; ; 0 ; ; 0.380792229609727 ; ; 0 ; ; 0.129995234343538 ; ; 0.0823229240043981 ; ; 0.171448580228056 ; ; 0 ; ; 0.260568047501793 ; ; 0 ; 
51;UnusedLocalVariable ; 0.0666495289878849 ; ; 0.231250348457957 ; ; 0.333989248183651 ; ; 0.338262851915415 ; ; 0.192457504591052 ; ; 0.368446418750692 ; *; 0.0570204311906914 ; ; 0.26945135441171 ; ; 0.427046055968797 ; ; 0.058543654144189 ; 
52;UnusedPrivateMethod ; 0.0443424092629047 ; ; 0 ; ; 0.190730569051363 ; ; 0 ; ; 0.226016261061363 ; ; 0.141311365691335 ; ; 0.156544528249778 ; *; 0 ; ; 0.257197544123813 ; ; 0 ; 
53;UnusedFormalParameter ; 0.0792582194139096 ; ; 0.319736911514436 ; ; 0.366576102784986 ; ; 0.449898043523157 ; ; 0.292912818036441 ; ; 0.130599441818658 ; ; 0.229569577427905 ; *; 0.139786478036617 ; ; 0.312134915527024 ; ; 0.249249672989903 ; *
54;embed.JS ; 0.0907938715397724 ; ; 0.217315599636739 ; ; 0.154995112966798 ; ; 0.521537330905877 ; ; 0.125690640781793 ; ; 0.316672088091726 ; *; 0.0499835139473693 ; *; 0.2524730230959 ; ; 0.325899237667532 ; ; 0.133720799056256 ; *
55;inline.JS ; 0.107666280418978 ; ; 0.27325001630408 ; ; 0.28183480790124 ; ; 0.458460702371364 ; *; 0.0626370914504263 ; ; 0.173260208647067 ; ; 0.0654486460078117 ; *; 0.522563369623788 ; *; 0.325899237667532 ; ; 0 ; 
56;embed.CSS ; 0.0693322177156083 ; ; 0 ; ; 0.402983287056177 ; ; 0.365364361100181 ; *; 0.389600411472437 ; *; 0.140021575702732 ; ; 0.219247157931971 ; *; 0.416163832054002 ; *; 0.392145748210089 ; ; 0.0632700888468284 ; *
57;inline.CSS ; 0.104918718983965 ; ; 0.305445956178837 ; ; 0.269302413005076 ; ; 0.125974056240191 ; *; 0.239752057868356 ; ; 0.125839684085368 ; ; 0.0634681481779201 ; *; 0.61009641387356 ; *; 0.581198679710431 ; ; 0.0900563378306891 ; *
58;css.in.JS ; 0.103831131391222 ; ; 0.222407576672311 ; ; 0.316284927221346 ; ; 0.395106848443822 ; *; 0.194326095665669 ; ; 0.228468214762756 ; ; 0.156544528249778 ; *; 0.0551233916010396 ; ; 0.460594971999341 ; ; 0.365318168883695 ; *
59;css.in.JS..jquery ; 0.0442379258185351 ; ; 0.126506850327606 ; ; 0.158786815643091 ; ; 0.272052736457788 ; *; 0.212846778520647 ; ; 0.101841782164686 ; ; 0.10959510079898 ; *; 0.491318369217107 ; *; 0.367422801470188 ; ; 0.0793703029437511 ; *
60;max.lines ; 0.0991307151324914 ; ; 0.162126780860612 ; ; 0.45680490108016 ; ; 0.456291797089652 ; *; 0.190829640469973 ; ; 0.128680033927446 ; ; 0.125569205661354 ; *; 0.187752301968187 ; ; 0.428090068957674 ; ; 0.083429198065527 ; *
61;max.lines.per.function ; 0.116728896651823 ; ; 0.0509719983840515 ; ; 0.285786055348973 ; ; 0.297562193552 ; *; 0.129378204052491 ; ; 0.100119298565166 ; ; 0.168100388657269 ; *; 0.0619129685135794 ; ; 0.517778123177452 ; ; 0.241637950801076 ; *
62;max.params ; 0.0788305302525528 ; ; 0.0509719983840515 ; ; 0.463663469561183 ; ; 0.48502308940124 ; *; 0.0533109508269921 ; ; 0.138232093728034 ; ; 0.106607016881403 ; *; 0.137922345243828 ; ; 0.216422323134057 ; ; 0.0966500614763208 ; *
63;complexity ; 0.116511017089686 ; ; 0.0509719983840515 ; ; 0.37714410082374 ; ; 0.245930260147244 ; *; 0.0501020968263874 ; ; 0.204695549625338 ; *; 0.0771711690559252 ; *; 0.284317518176271 ; ; 0.2531543065147 ; ; 0.045797729091604 ; *
64;max.depth ; 0.0816384901580981 ; ; 0.184953509285312 ; ; 0.245277667960547 ; ; 0 ; ; 0.0477563076394877 ; ; 0.145942682542801 ; ; 0.0635801462319796 ; *; 0.233947232001578 ; ; 0.529861010773766 ; ; 0.045797729091604 ; *
65;max.nested.callbacks ; 0.058785532080498 ; ; 0 ; ; 0.332052779535593 ; ; 0.124677014901315 ; *; 0.0638360606202804 ; ; 0.168678641546128 ; ; 0.186086021902897 ; *; 0.221178374989337 ; ; 0.328080250148068 ; ; 0.0540702569085294 ; *
